taxa,20230315_ST_BC43,20230227_PROUMED_BC10,20230227_PROUMED_BC12,20230227_PROUMED_BC11,20230227_PROUMED_BC14,20230227_PROUMED_BC13,20230307_ST_BC72,20230307_ST_BC68,20230307_ST_BC77,20230307_ST_BC73,20230307_ST_BC85,20230307_ST_BC74,20230307_ST_BC60,20230307_ST_BC62,20230307_ST_BC70,20230307_ST_BC75,20230307_ST_BC56,20230307_ST_BC57,20230307_ST_BC82,20230307_ST_BC55,20230307_ST_BC76,20230307_ST_BC78,20230307_ST_BC58,20230307_ST_BC65,20230307_ST_BC80,20230307_ST_BC81,20230307_ST_BC86,20230307_ST_BC79,20230307_ST_BC61,20230307_ST_BC67,20230307_ST_BC59,20230307_ST_BC66,20230307_ST_BC71,20230307_ST_BC83,20230307_ST_BC64,20230307_ST_BC63,20230307_ST_BC69,20230131_ST_BC49,20230131_ST_BC60,20230131_ST_BC50,20230131_ST_BC56,20230131_ST_BC57,20230131_ST_BC46,20230131_ST_BC55,20230131_ST_BC52,20230131_ST_BC53,20230131_ST_BC44,20230131_ST_BC58,20230131_ST_BC42,20230131_ST_BC43,20230131_ST_BC47,20230131_ST_BC51,20230131_ST_BC59,20230131_ST_BC54,20230131_ST_BC48,20230131_ST_BC45,20230201_PROUMED_BC34,20230201_PROUMED_BC32,20230201_PROUMED_BC11,20230201_PROUMED_BC40,20230201_PROUMED_BC04,20230201_PROUMED_BC29,20230201_PROUMED_BC47,20230201_PROUMED_BC33,20230201_PROUMED_BC48,20230201_PROUMED_BC45,20230201_PROUMED_BC09,20230215_PROUMED_BC26,20230215_PROUMED_BC15,20230215_PROUMED_BC28,20230215_PROUMED_BC40,20230215_PROUMED_BC39,20230215_PROUMED_BC35,20230215_PROUMED_BC13,20230131_NURI_BC26,20230131_NURI_BC18,20230131_NURI_BC25,20230131_NURI_BC05,20230131_NURI_BC36,20230131_NURI_BC20,20230131_NURI_BC02,20230131_NURI_BC16,20230131_NURI_BC03,20230131_NURI_BC10,20230131_NURI_BC32,20230131_NURI_BC12,20230131_NURI_BC21,20230131_NURI_BC07,20230131_NURI_BC38,20230131_NURI_BC24,20230131_NURI_BC39,20230131_NURI_BC23,20230131_NURI_BC35,20230131_NURI_BC01,20230131_NURI_BC27,20230131_NURI_BC29,20230131_NURI_BC19,20230131_NURI_BC22,20230131_NURI_BC30,20230131_NURI_BC08,20230131_NURI_BC14,20230131_NURI_BC13
g__Pauljensenia,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0004130524576621,0.0,2.995357196345664e-05,0.0,0.0,0.0,0.0,5.056506459687002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236017551449,0.0,2.671082856990224e-05,0.0,0.0,0.0,6.183909467565394e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.860474288813292e-05,0.0001936858415649,4.728579534707774e-05,0.0,0.0,0.0,5.052291214065579e-05,0.0,0.0,0.0,0.0,0.0,7.493443237167478e-05,0.0,0.0,0.0,0.0,0.0,6.559384292461081e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.917214670526659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046551303923958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311935870731554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__S5-A14a,0.0,0.0,0.0,0.0,0.0009778357235984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095513505584544e-05,0.0,0.0010920281941824,0.0,0.0,1.917214670526659e-05,0.0,0.0,0.0001665105630138,9.447926180203444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005761316872427,0.0,0.0,0.0,0.0,0.0,0.0003388681802778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g__UBA1417,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,3.177326597400947e-05,3.173293561387364e-05,0.0,0.0,0.0,0.0,0.0,2.528253229843501e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268187463232891e-05,0.0,3.183496752833312e-05,1.4618387007177628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6728737360128206e-05,1.9749965437560483e-05,0.0,0.0,0.0,0.0,4.16276407534603e-05,0.0,0.0,3.004446580939791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o__Caulobacterales,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004944239960446,0.0,0.0001282338986311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009461822977893,0.0002164368313647,0.0,0.0,0.0001774559909142,0.0,0.0,0.0004391743522178,0.0,0.0,0.0,6.582411795681937e-05,0.0010578092769873,0.0,0.0,0.0003258178026847,0.0,6.410667350471184e-05,0.0002769622777377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917214670526659e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.8662329100862736e-05,0.0,3.1131311873482345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042749489400662e-05,0.0003249390739236,0.0,0.0001945777662472,0.0,0.0,6.242586928022972e-05,0.0,0.0015544661006815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001931496265773,0.0
s__Adlercreutzia_caecimuris,0.0,0.0,0.0,0.0,0.0001086484137331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091092170016026e-05,0.0,0.0,0.0,0.0,0.0,4.16276407534603e-05,0.0,0.0001298307872073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001694340901389,0.0,0.0,0.0,6.242586928022972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827683615819209e-05,0.0,0.0
s__Adlercreutzia_equolifaciens,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4182184340032052e-05,0.0,0.0,0.0,0.0,0.0,6.244146113019045e-05,0.0,4.327692906911326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Agathobaculum_butyriciproducens,0.0,0.0,0.0,0.0,0.0001629726205997,6.884207627702051e-05,0.0,0.0,0.0001672800267648,0.0,0.0,0.0,0.0003594428635614,5.4935999560512006e-05,0.0002361972246826,0.0002244093226044,0.0,0.0008343235658483,2.859021642793836e-05,4.757147614290472e-05,0.0,0.0001210331388734,0.0006722151088348,0.0001582278481012,1.7236624379481524e-05,0.0001854026327173,0.0,0.0,0.0,1.4618387007177628e-05,0.0,3.091954733782697e-05,0.0003037257019438,0.0,0.0,0.0,0.0001238338974655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709717939933767e-05,0.0,0.0,0.0,0.0,0.0,5.831583858175881e-05,0.0,0.0,0.0,0.0,0.0001609366513106,0.0,0.0007201086956521,0.0,0.0003159994470009,0.0,0.0,0.0001664308895731,4.218252378039778e-05,0.0001873243833905,0.0,4.327692906911326e-05,0.0,0.0,0.0,3.1131311873482345e-05,0.0,0.0,9.771350400625366e-05,0.0002932121389825,0.0001646090534979,0.000340773555972,0.0001304716550329,0.0,0.0,0.0001624695369618,0.0002541511352084,6.485925541574782e-05,0.0,0.000255297421496,0.0,0.0,0.0,5.444547285893178e-05,0.0004746084480303,0.0001638091077863,0.0,0.0,0.0,0.0001298448354216,0.0,0.0,8.827683615819209e-05,0.0,0.0
s__Anaerorhabdus_furcosa,0.0,0.0,0.0,0.0,0.0044545849630595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006810864360604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011708141382848e-05,0.0,0.000516304347826,0.0,0.0,0.0,0.0,2.080386119663809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004938271604938,0.000340773555972,0.0,0.0,0.0,0.0,0.0017790579464588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004544569239758,0.0,0.0,0.0003531073446327,0.0,0.000116652085156
s__BRH-c8a_sp000961575,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0001003680160588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420662777468471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148588410104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434782608695653e-05,4.254655302009616e-05,0.0,0.0,0.0001150328802315,0.0,2.109126189019889e-05,0.000228952024144,3.149308726734482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.519338899301415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832604257801108e-05
s__Bacteroides_ilei,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9524653085326247e-05,0.0,0.0,0.0,0.0,2.378573807145236e-05,0.0,2.420662777468471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011708141382848e-05,0.0,4.07608695652174e-05,0.0,0.0,3.986446083316723e-05,0.0,0.0,2.109126189019889e-05,0.0,0.0,0.0,0.0,2.8662329100862736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350415952244872e-05,0.0,0.0,0.0,0.0,0.0,0.0
s__Caulobacter_mirabilis,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000439487996484,0.0,9.617542397332736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008314935344209,0.0001855172840269,0.0,0.0,0.0001419647927314,0.0,0.0,0.0003842775581906,0.0,0.0,0.0,6.582411795681937e-05,0.0010578092769873,0.0,0.0,0.0002606542421477,0.0,6.410667350471184e-05,0.0002215698221902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8662329100862736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003249390739236,0.0,0.0001297185108314,0.0,0.0,6.242586928022972e-05,0.0,0.0014348917852445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438320885912955e-05,0.0
s__Collinsella_phocaeensis,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,3.345600535296086e-05,0.0,0.0,0.0,0.0,0.0,0.0001180986123413,0.0,0.0,0.0,0.0,0.0,0.0,2.420662777468471e-05,0.0,0.0001186708860759,0.0,0.0,0.0,8.013248570970672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87616035205941e-05,0.0,0.0,0.0,5.1506567087303634e-05,0.0,0.0,4.3729228616407205e-05,0.0,4.191027011169087e-05,4.07608695652174e-05,5.6728737360128206e-05,0.0,0.0,0.0009586073352633,0.0,0.0,0.0003538349464044,0.0,8.655385813822652e-05,0.0,0.0,0.0,0.0001245252474939,3.046551303923958e-05,0.0,0.0,0.0,0.0,0.0,0.0005871224476482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.386919588682378e-05,0.0,0.0,0.0,0.0,0.0,9.032607713846988e-05,6.350415952244872e-05,0.0,0.0001808645324651,0.0,8.827683615819209e-05,0.0,0.0
s__Dorea_formicigenerans,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9049306170652494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001977848101265,1.7236624379481524e-05,0.0,0.0,0.0,0.0005411944479816,0.0,8.601657252630673e-05,9.275864201348092e-05,0.0,0.0,0.0,0.0,4.12779658218443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148588410104,0.0,0.0,0.0,0.0,0.0,2.011708141382848e-05,0.0,1.3586956521739133e-05,0.0001276396590602,1.9749965437560483e-05,0.0,0.0,2.080386119663809e-05,0.0,0.0001873243833905,3.149308726734482e-05,8.655385813822652e-05,0.0,0.0,6.727664155005382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523582751647205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444547285893178e-05,0.0,0.0,0.0,9.032607713846988e-05,0.0,0.0,6.028817748839453e-05,0.0,0.0,0.0,0.0
s__Emergencia_timonensis,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7173913043478265e-05,0.0008792954290819,0.0,0.0,0.0003259264939895,4.160772239327619e-05,0.0,0.0004162764075346,6.298617453468964e-05,4.327692906911326e-05,0.0,0.0,0.0,0.0,3.046551303923958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.471704506946798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Eubacterium_sulci,0.0,0.0,0.0,0.0,0.0013037809647979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006807448483215,1.9749965437560483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007407407407407,0.0,0.0,0.0,0.0,0.0,0.0004235852253473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Eubacterium_ventriosum,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420662777468471e-05,0.0,0.0,0.0,3.0900438786230764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001701862120803,0.0,0.0,1.917214670526659e-05,0.0,0.0,2.081382037673015e-05,0.0,0.0,0.0,0.0,3.363832077502691e-05,0.0,0.0,0.0,0.0001954270080125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.932605600379687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__F0040_sp900095835,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063898291092215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002062848105617,0.0,7.429420505200594e-05,0.0,0.0,0.0,0.0,0.0,4.0234162827656965e-05,0.0,9.510869565217393e-05,0.0,0.0,0.0,0.0,0.0,8.436504756079556e-05,4.16276407534603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.112273870365864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001694340901389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350415952244872e-05,6.492241771083555e-05,0.0,0.0,0.0,0.0,0.0
s__Facklamia_ignava,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Faecalitalea_cylindroides,0.0,0.0,0.0,0.0,0.0007062146892655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002497658445207,0.0001259723490693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Intestinimonas_butyriciproducens,0.0,0.0,0.0,0.0,0.0001086484137331,0.0,0.0,0.0,6.691201070592172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.841325554936942e-05,0.0,3.9556962025316456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.429420505200594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002127327651004,1.9749965437560483e-05,0.0,0.0,0.0,0.0,0.0001873243833905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042749489400662e-05,0.0,8.471704506946798e-05,0.0003242962770787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.492241771083555e-05,0.0,0.0,0.0,0.0,0.0
s__Neisseria_flavescens,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002115618553974,0.0,0.0,6.516356053694774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Pauljensenia_pacaensis,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.000222412861818,0.0,2.995357196345664e-05,0.0,0.0,0.0,0.0,5.056506459687002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.671082856990224e-05,0.0,0.0,0.0,6.183909467565394e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.860474288813292e-05,0.0001936858415649,0.0,0.0,0.0,0.0,5.052291214065579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559384292461081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046551303923958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Peptoniphilus_sp900176605,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Peptoniphilus_sp900343085,0.0,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__S5-A14a_sp000758905,0.0,0.0,0.0,0.0,0.0009778357235984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095513505584544e-05,0.0,0.0010920281941824,0.0,0.0,1.917214670526659e-05,0.0,0.0,0.0001665105630138,9.447926180203444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005761316872427,0.0,0.0,0.0,0.0,0.0,0.0003388681802778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
